"Ref_ID","long","lat","event.start","species","doi"
144,31.90558199,-24.34024802,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90810402,-24.33719197,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90635899,-25.11387404,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90833997,-24.33742499,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.92505097,-24.375997,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.79435799,-24.40903402,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.79537798,-24.40974497,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.79456603,-24.41014504,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.79381602,-24.40985796,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.80240001,-24.411864,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.79889704,-24.41090402,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.803822,-24.410684,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.80433204,-24.41058199,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.902391,-25.10839999,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.80486596,-24.40963198,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.84329297,-24.39042804,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.84401297,-24.39035503,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.84395899,-24.389961,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.76258203,-24.404356,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.76158399,-24.40463402,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.76060298,-24.40463997,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.71307197,-24.39588298,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.71158301,-24.39556003,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.71091204,-24.39543799,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90160796,-25.10828901,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.70958703,-24.39369698,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.70916701,-24.39321603,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.70856603,-24.39324201,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.69725196,-24.39332801,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.69634303,-24.39330798,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.69576904,-24.39277397,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.69014998,-24.39217902,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68968302,-24.39247398,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68886302,-24.392808,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.688256,-24.39154903,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90067296,-25.10836403,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.687911,-24.39136698,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68675003,-24.39110898,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68592801,-24.39307697,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.685307,-24.39338802,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68489897,-24.39311897,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.68400504,-24.39261597,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.89062096,-24.38135102,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.914457,-24.38108699,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.91512001,-24.38131901,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.92564097,-24.37634602,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.89999998,-25.10822699,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.92563703,-24.37633898,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.925847,-24.37684701,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93546297,-24.37903896,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93593998,-24.37956601,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93693601,-24.38014998,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.937338,-24.38005501,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93783103,-24.38004202,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93795399,-24.38034603,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93750304,-24.38102899,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.937568,-24.381663,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.89928299,-25.10785801,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.93776003,-24.38234202,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.91214904,-24.34674097,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.91211099,-24.34612599,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.91175702,-24.34571704,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90353303,-24.33398397,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90295703,-24.33383502,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.90260197,-24.33364702,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.968042,-24.52388604,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.963943,-24.54684399,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.96208197,-24.54577697,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.88926301,-25.10229101,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.96210996,-24.57739804,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60126601,-24.98642896,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60066696,-24.98623501,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60069102,-24.98559999,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60099402,-24.98517998,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60063,-24.98510798,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60014502,-24.98507604,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.59976197,-24.98507503,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.600459,-24.98391699,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
144,31.60084801,-24.98410198,2016,"Acacia burkei; Acacia grandicornuta; Acacia nigrescens; Acacia nilotica; Acacia welwitschii; Combretum apiculatum; Dichrostachys cinerea; Flueggea virosa; Spirostachys africana; Terminalia prunioides","https://doi.org/10.2989/10220119.2020.1723696"
145,-98.19,20.17,2011,"Quercus affinis","https://doi.org/10.1139/cjfr-2019-0329"
145,-104.09,19.27,2011,"Quercus spp.","https://doi.org/10.1139/cjfr-2019-0329"
145,-107.77,28.11,2011,"Pinus duranguensis","https://doi.org/10.1139/cjfr-2019-0329"
145,-99.19,21.47,2011,"Pinus greeggii ","https://doi.org/10.1139/cjfr-2019-0329"
145,-97.96,19.89,2011,"Pinus patula ","https://doi.org/10.1139/cjfr-2019-0329"
145,-100.26,19.5984,2011,"Abies religiosa","https://doi.org/10.1139/cjfr-2019-0329"
147,-71.1425,-40.592389,2012,"Nothofagus pumilio","http://dx.doi.org/10.3390/f10060489"
147,-71.282611,-41.261639,2012,"Nothofagus pumilio","http://dx.doi.org/10.3390/f10060489"
147,-71.589167,-41.778056,2012,"Nothofagus pumilio","http://dx.doi.org/10.3390/f10060489"
148,-118.8529921,36.489846,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8426792,36.48856508,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8529265,36.49013366,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.9132677,36.59484984,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8894437,36.55130294,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8890213,36.55403086,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8977952,36.5545128,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8248539,36.49431963,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8609842,36.49814271,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.762779,36.52299569,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.7566644,36.51210193,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8635176,36.4897498,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.8440801,36.49107172,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.9076877,36.59367489,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
148,-118.896558,36.58810026,2012,"Quercus douglasii","https://doi.org/10.3120/0024-9637-66.4.164"
149,-118.7887905,36.58443789,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7838881,36.55278468,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8000767,36.55833584,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8047397,36.5647511,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7861098,36.57438437,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7854976,36.55911118,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8220641,36.56373324,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8275727,36.57121567,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8119548,36.55507234,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7812485,36.57764098,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7869763,36.55685837,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.817576,36.57489942,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8093469,36.56445861,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.785386,36.56986263,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8153963,36.56473429,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8080708,36.57337114,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.7996793,36.56097891,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8003771,36.57160302,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8090553,36.56030588,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
149,-118.8219397,36.57608678,2014,"Abies concolor; Pinus lambertiana; Pinus ponderosa; Calocedrus decurrens","https://doi.org/10.1111/1365-2745.13176"
